date;eu_exchange;eu_et;eu_et_dif_h1;eu_et_dif_h12;eu_et_ecm_h1;eu_et_ecm_h12;eu_gap;eu_gdp;eu_gdp_log;eu_inflation;eu_inflation_log;eu_interest;eu_m1;eu_m1_log;us_exchange;us_et;us_et_dif_h1;us_et_dif_h12;us_et_ecm_h1;us_et_ecm_h12;us_gap;us_gdp;us_gdp_log;us_inflation;us_inflation_log;us_interest;us_m1;us_m1_log;eu_m_hat;eu_y_hat;eu_r_hat;eu_i_hat;eu_ygap_hat;eu_m_hat_dif_h1;eu_y_hat_dif_h1;eu_r_hat_dif_h1;eu_i_hat_dif_h1;eu_ygap_hat_dif_h1;eu_m_hat_dif_h12;eu_y_hat_dif_h12;eu_r_hat_dif_h12;eu_i_hat_dif_h12;eu_ygap_hat_dif_h12;eu_coint_taylor;eu_coint_monetary_standard;eu_coint_monetary_sticky;eu_coint_monetary_sticky_uip;eu_coint_monetary_flexible_uip
2006-02-01;0,842105263157895;-0,17185025692665928;-1,91006265653499e-02;-0,106614465975511996;-1,91006265653499e-02;-0,106614465975511996;1,011507901576460;707640995723,649;27,2852027338506;85,59;4,44956845389352;1,08;3442605,00000000;15,0517390102091;1;0;0;0;0;0;1,041900802002366;1106984842247,431;27,7326610769212;91,1235900951822;4,51221671800262;4,49;1,36200e+12;27,9399753236559;-12,8882363134467;-0,447458343070576;-0,0626482641091028;-3,4100000000000001;-3,03929004259056e-02;9,35953212290208e-03;-0,027577427351964445;7,92890621047704e-04;-1,70000000000000e-01;0,005368704844085359;1,42473679497190e-01;-3,26706243241404e-03;-1,20572591433348e-02;-1,85000000000000e+00;0,021219523487333358;-0,37933983283739930;-0,64478458903357172;-0,687804917030404250;-6,87745881803076e-01;-0,69131663035534874
2006-03-01;0,826173165895572;-0,19095088349200917;-3,51482956478332e-02;-0,095580527202375754;-3,51482956478332e-02;-0,095580527202375754;1,023661621104536;713959063264,485;27,2940914632789;86,09;4,45539326066986;1,15;3469610,00000000;15,0595527536758;1;0;0;0;0;0;1,057745581649551;1133008375992,746;27,7558974907033;91,6280488224328;4,51773743465930;4,59;1,39470e+12;27,9637004543111;-12,9041477006353;-0,461806027424412;-0,0623441739894393;-3,4399999999999999;-3,40839605450147e-02;-1,59113871885523e-02;-0,014347684353836598;3,04090119663591e-04;-2,99999999999998e-02;-0,003691060119109135;1,36874854761725e-01;-2,14714126019047e-02;-1,14687885627749e-02;-1,75000000000000e+00;0,004707416346196647;-0,36600880229233679;-0,54262081293460407;-0,634899592132032287;-6,01477222453245e-01;-0,58722486110138694
2006-04-01;0,797638988593762;-0,22609917913984234;-2,60593372428919e-02;-0,081753100101321585;-2,60593372428919e-02;-0,081753100101321585;1,019711169796873;732717935193,808;27,3200266560355;86,66;4,46199241631176;1,16;3534458,00000000;15,0780705216537;1;0;0;0;0;0;1,057572879594593;1129002568905,586;27,7523556764749;92,4076668554565;4,52620994983159;4,79;1,39360e+12;27,9629114430446;-12,8848409213910;-0,432329020439379;-0,0642175335198241;-3,6299999999999999;-3,78617097977199e-02;1,93067792443298e-02;0,029477006985032972;-1,87335953038481e-03;-1,90000000000000e-01;-0,003777749252705132;1,36133560051380e-01;-2,68732737515052e-02;-1,07850619352474e-02;-1,79000000000000e+00;0,002984219333558080;-0,35048249770422663;-0,75950148704539588;-0,718421585539531726;-7,66465931002817e-01;-0,80539870882544140
2006-05-01;0,777121541809139;-0,25215851638273423;1,21185174087945e-02;-0,044458520126625933;1,21185174087945e-02;-0,044458520126625933;1,032525250969714;748744160753,743;27,3416631876862;86,89;4,46464295085111;1,18;3552068,00000000;15,0830405270551;1;0;0;0;0;0;1,045484079870234;1148256883600,304;27,7692661549964;92,8662656984116;4,53116045499144;4,94;1,39210e+12;27,9618345143409;-12,8787939872858;-0,427602967310136;-0,0665175041403288;-3,7600000000000007;-1,29588289005202e-02;6,04693410513235e-03;0,004726053129243013;-2,29997062050469e-03;-1,30000000000001e-01;0,024902880897199609;1,31415245563653e-01;-1,60700974565557e-02;-1,62387095936314e-02;-1,71000000000000e+00;0,012898254832131917;-0,83875054598901022;-0,80274102054451923;-0,720494124829380245;-7,93057612063900e-01;-0,84867038341780143
2006-06-01;0,786596397388500;-0,24003999897393974;-4,23862487022841e-03;-0,060434895276593514;-4,23862487022841e-03;-0,060434895276593514;1,021190736723992;743941776193,085;27,3352286109122;86,96;4,46544824281295;1,23;3600681,00000000;15,0966335522032;1;0;0;0;0;0;1,060683950015272;1183730547494,178;27,7996920483606;93,0497052355937;4,53313381527662;4,99;1,37900e+12;27,9523797147397;-12,8557461625365;-0,464463437448405;-0,0676855724636649;-3,7600000000000002;-3,94932132912802e-02;2,30478247493711e-02;-0,036860470138268653;-1,16806832333616e-03;4,44089209850063e-16;-0,026534384390759946;8,95642746242657e-02;-1,51290475096495e-02;-1,79535149419001e-02;-1,66000000000000e+00;-0,002186286379759705;-0,27194264829397080;-0,58682705933696999;-0,648344111124531164;-6,34523443707119e-01;-0,63255032970736069
2006-07-01;0,783269366335083;-0,24427862384416815;-6,55791248679027e-03;-0,071042934411030267;-6,55791248679027e-03;-0,071042934411030267;1,014525538357451;731236500749,109;27,3180027748080;86,85;4,46418249268711;1,24;3574988,00000000;15,0894723774613;1;0;0;0;0;0;1,044534307140119;1111173905028,565;27,7364381445152;93,3248645413668;4,53608657332750;5,24;1,36860e+12;27,9448094354648;-12,8553370580036;-0,418435369707158;-0,0719040806403850;-4,0000000000000000;-3,00087687826678e-02;4,09104532911542e-04;0,046028067741247014;-4,21850817672009e-03;-2,40000000000000e-01;0,009484444508612411;7,13908167907036e-02;-5,60757103263043e-03;-1,64944385113444e-02;-1,68000000000000e+00;0,032497139848524981;-0,37931772375958783;-0,88233018132215613;-0,731251664947580093;-8,52276648020854e-01;-0,93353350368800925
2006-08-01;0,778149560345498;-0,25083653633095843;1,49742126089739e-02;-0,064339100429745000;1,49742126089739e-02;-0,064339100429745000;1,039765653282241;734688630031,643;27,3227126137916;86,93;4,46510319709097;1,32;3518324,00000000;15,0734952978217;1;0;0;0;0;0;1,035966300012351;1166842625783,030;27,7853226064830;93,5083040785488;4,53805024602526;5,25;1,37060e+12;27,9462697160981;-12,8727744182764;-0,462609992691441;-0,0729470489342861;-3,9299999999999997;3,79935326989012e-03;-1,74373602728473e-02;-0,044174622984282763;-1,04296829390105e-03;7,00000000000003e-02;0,033808122052557898;7,80431699970521e-02;1,76504388438410e-02;-1,47890192557361e-02;-1,40000000000000e+00;0,055277973901411093;-0,99690549059626465;-0,58476745875651726;-0,591780925671141045;-6,13073375701783e-01;-0,63230691742229161
2006-09-01;0,789889415481832;-0,23586232372198457;-2,83956650807768e-03;-0,113314580039390655;-2,83956650807768e-03;-0,113314580039390655;1,017305589530739;750161929347,995;27,3435549259698;86,93;4,46510319709097;1,36;3583870,00000000;15,0919537800977;1;0;0;0;0;0;1,037676689383134;1185677469187,810;27,8013354311112;93,0497052355937;4,53313381527662;5,25;1,34740e+12;27,9291979254730;-12,8372441453753;-0,457780505141361;-0,0680306181856460;-3,8899999999999997;-2,03710998523943e-02;3,55302729011058e-02;0,004829487550079392;4,91643074864001e-03;4,00000000000000e-02;-0,024170453122284385;8,74088094438061e-02;-1,43806852275219e-04;-2,89102093164306e-03;-1,24000000000000e+00;-0,000523214838260566;-0,63788856368434499;-0,64665732034578671;-0,685283439510167347;-6,88060723601228e-01;-0,69533899357426732
2006-10-01;0,787649653434152;-0,23870189023006225;-3,89298463682173e-02;-0,129199797323136384;-3,89298463682173e-02;-0,129199797323136384;1,020747219796151;777656776391,094;27,3795511023334;87,00;4,46590811865458;1,46;3566556,00000000;15,0871109822453;1;0;0;0;0;0;1,019122992382344;1194143260085,085;27,8084501070224;92,5452465083431;4,52769767636436;5,25;1,36030e+12;27,9387263795858;-12,8516153973405;-0,428899004688954;-0,0617895577097745;-3,7900000000000000;1,62422741380674e-03;-1,43712519652368e-02;0,028881500452406783;6,24106047587158e-03;9,99999999999996e-02;0,021995327266201015;6,64055246419650e-02;1,07065872675172e-02;2,78789216409159e-03;-9,80000000000000e-01;0,041249829796378146;-1,22745511949097397;-0,81766966551134268;-0,786954393367065408;-8,28754919306953e-01;-0,86547096378242039
2006-11-01;0,757575757575758;-0,27763173659827950;2,27531383713558e-03;-0,111771737962534534;2,27531383713558e-03;-0,111771737962534534;1,034763629739397;790553441655,584;27,3959990961882;87,03;4,46625288680142;1,49;3612793,00000000;15,0999917153802;1;0;0;0;0;0;1,028576782815975;1184076210171,112;27,7999840170175;92,4076668554565;4,52620994983159;5,25;1,36850e+12;27,9447363654271;-12,8447446500469;-0,403984920829259;-0,0599570630301649;-3,7599999999999998;6,18684692342208e-03;6,87074729363424e-03;0,024914083859695069;1,83249467960955e-03;3,00000000000002e-02;0,004562619509615340;7,05799952015340e-02;6,82588436734477e-03;-1,22311883314818e-03;-7,60000000000000e-01;0,029339900627033400;-1,45081502052399669;-0,99414670708214536;-0,871995287236238981;-9,65201171031795e-01;-1,03893900473974421
2006-12-01;0,759301442672741;-0,27535642276114392;1,65368949944643e-02;-0,111333530020686355;1,65368949944643e-02;-0,111333530020686355;1,050533755186998;790920296500,481;27,3964630366795;87,37;4,47015197431000;1,52;3758611,00000000;15,1395600322220;1;0;0;0;0;0;1,041280394083787;1179413529743,792;27,7960384221647;92,5452465083431;4,52769767636436;5,24;1,38770e+12;27,9586688163234;-12,8191087841014;-0,399575385485196;-0,0575457020543553;-3,7200000000000002;9,25336110321151e-03;2,56358659454925e-02;0,004409535344063187;2,41136097580963e-03;3,99999999999996e-02;0,003066514179789426;8,32258220375071e-02;6,73249821994659e-03;-6,25661016118340e-03;-5,80000000000000e-01;0,040365160207826101;-1,56723588296099403;-1,04702619008937536;-0,933205928768917614;-1,02133646857700e+00;-1,09171468331958144
2007-01-01;0,771962328238382;-0,25881952776667966;-1,96451951354916e-02;-0,137941139711338367;-1,96451951354916e-02;-0,137941139711338367;1,034020313398701;761177999737,284;27,3581330698715;86,92;4,46498815538823;1,61;3685738,66400000;15,1199815150782;1;0;0;0;0;0;1,020366857789637;1141259066065,688;27,7631532128027;92,8277433956034;4,53074555411716;5,25;1,36900e+12;27,9451016622349;-12,8251201471566;-0,405020142931239;-0,0657573987289339;-3,6399999999999997;1,36534556090639e-02;-6,01136305523120e-03;-0,005444757446042559;-8,21169667457866e-03;8,00000000000005e-02;0,004400094505852437;7,24756984130117e-02;1,48607727873724e-02;-2,31624399878338e-03;-3,99999999999999e-01;0,049415060879054895;-1,36344005381374256;-1,00181956382012793;-0,849296856280107981;-9,65562360283265e-01;-1,04641611390366118
2007-02-01;0,756944970100674;-0,27846472290217128;-8,06668779221364e-03;-0,138072199173043031;-8,06668779221364e-03;-0,138072199173043031;1,051625752623906;751007097703,765;27,3446809396696;87,17;4,46786023502349;1,64;3678109,86300000;15,1179095540102;1;0;0;0;0;0;1,018980549792214;1154860478463,246;27,7750006547383;93,3244059425238;4,53608165931051;5,26;1,34750e+12;27,9292721397296;-12,8113625857193;-0,430319715068769;-0,0682214242870263;-3,6200000000000001;3,26452028316924e-02;1,37575614373198e-02;-0,025299572137530646;-2,46402555809233e-03;1,99999999999996e-02;0,018991747222628419;7,68737277274294e-02;1,71386280018062e-02;-5,57316017792342e-03;-2,10000000000000e-01;0,063038103257597955;-1,69549246478814730;-0,85918567773774701;-0,784900812845574891;-8,51558236016914e-01;-0,90073917025012207
2007-03-01;0,750863493016970;-0,28653141069438492;-2,13208685467790e-02;-0,171652641746008361;-2,13208685467790e-02;-0,171652641746008361;1,053268742504254;758856187268,872;27,3550781198000;87,75;4,47449186234598;1,71;3738987,22400000;15,1343253369970;1;0;0;0;0;0;1,048541979536549;1185886455470,834;27,8015116745439;94,1741895985196;4,54514614826919;5,26;1,37840e+12;27,9519445221601;-12,8176191851631;-0,446433554743944;-0,0706542859232124;-3,5499999999999998;4,72676296770569e-03;-6,25659944380530e-03;-0,016113839675174546;-2,43286163618617e-03;7,00000000000003e-02;-0,027918439863986677;8,65285154721764e-02;1,53724726804683e-02;-8,31011193377318e-03;-1,10000000000000e-01;0,038810723512720413;-1,10027021306229789;-0,75228683786123152;-0,718567519683752431;-7,59175861288932e-01;-0,79124172717191354
2007-04-01;0,735023888276369;-0,30785227924116393;1,12352427318038e-02;-0,132979972704291738;1,12352427318038e-02;-0,132979972704291738;1,028910617213974;773350684830,548;27,3739984499678;88,31;4,48085335148071;1,75;3758614,32000000;15,1395609155266;1;0;0;0;0;0;1,035346210617079;1185514285292,956;27,8011977923944;94,7859604550218;4,55162130182760;5,25;1,39230e+12;27,9619781718617;-12,8224172563350;-0,427199342426590;-0,0707679503468857;-3,5000000000000000;-6,43559340310462e-03;-4,79807117192088e-03;0,019234212317353894;-1,13664423673221e-04;4,99999999999998e-02;-0,011162356370810311;6,24236650559258e-02;5,12967801278919e-03;-6,55041682706159e-03;1,30000000000000e-01;0,031426116394615233;-0,92460599716161718;-0,87617285569614611;-0,759882841589905600;-8,48605057701321e-01;-0,91308029290782988
2007-05-01;0,743328625585371;-0,29661703650936017;-3,85785774117309e-03;-0,142153890305276864;-3,85785774117309e-03;-0,142153890305276864;1,052077631672959;790093112650,987;27,3954166395772;88,52;4,48322851518285;1,78;3780482,00700000;15,1453620745458;1;0;0;0;0;0;1,029095040878351;1196208596589,435;27,8101781681131;95,3651707936741;4,55771342577393;5,25;1,38560e+12;27,9571543747546;-12,8117923002088;-0,414761528535859;-0,0744849105910781;-3,4699999999999998;2,29825907946082e-02;1,06249561262430e-02;0,012437813890731064;-3,71696024419244e-03;3,00000000000002e-02;0,029418184197712804;6,70016870770365e-02;1,28414387742772e-02;-7,96740645074934e-03;2,90000000000001e-01;0,035941419695128429;-1,34742005567100298;-0,96305213772726228;-0,775524265360498677;-9,11339465083877e-01;-1,00105574527040564
2007-06-01;0,740466493891151;-0,30047489425053325;-1,48466640046652e-02;-0,154668872088178422;-1,48466640046652e-02;-0,154668872088178422;1,036572381812948;786334290268,202;27,3906478446435;88,61;4,48424471805921;1,78;3849586,56500000;15,1634763147834;1;0;0;0;0;0;1,025153239558513;1232159118117,301;27,8397891270162;95,5499861273850;4,55964952549930;5,25;1,37080e+12;27,9464156269469;-12,7829393121634;-0,449141282372644;-0,0754048074400906;-3,4699999999999998;1,14191422544347e-02;2,88529880453563e-02;-0,034379753836784488;-9,19896849012503e-04;0,00000000000000e+00;-0,011563448540173438;7,28068503730217e-02;1,53221550757614e-02;-7,71923497642568e-03;2,90000000000000e-01;0,050912355545714938;-1,10928954992762985;-0,77305956739924231;-0,718870440142987732;-7,72987209837563e-01;-0,80953967361553925
2007-07-01;0,729554242357919;-0,31532155825519842;1,45921494494994e-04;-0,130069142725285469;1,45921494494994e-04;-0,130069142725285469;1,038754637377085;772414776311,340;27,3727875177053;88,39;4,48175884107286;1,82;3836225,21700000;15,1599994246802;1;0;0;0;0;0;1,017577051670582;1171570493093,456;27,7893662664458;95,5256803887084;4,55939511593213;5,26;1,36860e+12;27,9448094354648;-12,7848100107846;-0,416578748740477;-0,0776362748592723;-3,4399999999999995;2,11775857065031e-02;-1,87069862120204e-03;0,032562533632166435;-2,23146741918168e-03;3,00000000000002e-02;0,009758443452068333;7,05270472189081e-02;1,85662096668082e-03;-5,73219421888727e-03;5,60000000000000e-01;0,051186354489170860;-1,25962108903400027;-0,98319766721492863;-0,780742272779187507;-9,25559045878765e-01;-1,01911068191636134
2007-08-01;0,729660707770887;-0,31517563676070343;-3,40012670006718e-02;-0,072464886434908948;-3,40012670006718e-02;-0,072464886434908948;1,048371666934139;776326086332,028;27,3778384832097;88,45;4,48243742060579;1,89;3754392,09500000;15,1384369379306;1;0;0;0;0;0;1,001772961230504;1221273339526,635;27,8309151512992;95,3504956306995;4,55755953004760;5,02;1,37280e+12;27,9478735656801;-12,8094366277495;-0,453076668089494;-0,0751221094418018;-3,1299999999999999;4,65987057036343e-02;-2,46266169648468e-02;-0,036497919349017138;2,51416541747052e-03;3,10000000000000e-01;0,025421119997131258;6,33377905269086e-02;9,53332460194645e-03;-2,17506050751570e-03;8,00000000000000e-01;0,042799352433744220;-1,76604862835238374;-0,72573312910100019;-0,678494373250824845;-7,22674817676890e-01;-0,75482923429206605
2007-09-01;0,705268354608929;-0,34917690376137522;-1,87247837918234e-02;-0,008707308717342099;-1,87247837918234e-02;-0,008707308717342099;1,035941882880441;789278681058,304;27,3943853033610;88,78;4,48616139940589;1,91;3827756,21000000;15,1577893435290;1;0;0;0;0;0;1,014785312451746;1245149167379,474;27,8502764518244;95,6132727677128;4,56031164690281;4,94;1,35630e+12;27,9357815199151;-12,7779921763861;-0,455891148463408;-0,0741502474969256;-3,0300000000000002;2,11565704286953e-02;3,14444513634431e-02;-0,002814480373913852;9,71861944876196e-04;9,99999999999996e-02;-0,025442135274938993;5,92519689892459e-02;1,88935667795320e-03;-6,11962931127952e-03;8,59999999999999e-01;0,041527670281089613;-1,37034074173508702;-0,74807676146523094;-0,718447897462917262;-7,47715408276550e-01;-0,77250527277447756
2007-10-01;0,692185228767218;-0,36790168755319863;-2,15017870076154e-02;0,124406639991091250;-2,15017870076154e-02;0,124406639991091250;1,049312787724569;824715816895,739;27,4383046995708;89,21;4,49099314092569;1,97;3796031,59700000;15,1494667624392;1;0;0;0;0;0;1,005431838415554;1252300039585,345;27,8560030081265;95,8178078516708;4,56244855341902;4,76;1,36940e+12;27,9453938036334;-12,7959270411942;-0,417698308555696;-0,0714554124933278;-2,7900000000000000;4,38809493090151e-02;-1,79348648081543e-02;0,038192839907711829;2,69483500359780e-03;2,40000000000000e-01;0,022724378880319751;5,56883561463284e-02;1,12006961332582e-02;-9,66585478355331e-03;1,00000000000000e+00;0,042256721895208349;-1,88477411614682100;-0,97934815089044081;-0,812008598627592004;-9,20850037894223e-01;-0,99944845916578828
2007-11-01;0,677460876634374;-0,38940347456081403;2,71352177898376e-03;0,148262846544949700;2,71352177898376e-03;0,148262846544949700;1,036366885597836;830107902732,478;27,4448215325795;89,69;4,49635928012991;2,02;3836516,08200000;15,1600752424326;1;0;0;0;0;0;1,017498859737162;1251898818644,728;27,8556825695617;96,3869290157781;4,56837060130056;4,49;1,37050e+12;27,9461967526893;-12,7861215102567;-0,410861036982212;-0,0720113211706472;-2,4700000000000002;1,88680258606742e-02;9,80553093754821e-03;0,006837271573484571;-5,55908677319472e-04;3,20000000000000e-01;-0,025012923448340940;5,86231397902424e-02;-6,87611615295225e-03;-1,20542581404823e-02;1,29000000000000e+00;0,012681178937252069;-1,38912435238197252;-1,03854684871088176;-0,837255632012082085;-9,62628355224589e-01;-1,05166689951177439
2007-12-01;0,679301677875144;-0,38668995278183027;-1,00707146961878e-02;0,056163931338159612;-1,00707146961878e-02;0,056163931338159612;1,046017483756515;822517249458,217;27,4356352913517;90,05;4,50036507162196;1,95;3901280,05800000;15,1768152772475;1;0;0;0;0;0;1,022319493632437;1236151141769,774;27,8430237504733;96,3222665789214;4,56769951304155;4,24;1,39490e+12;27,9638438440446;-12,7870285667971;-0,407388459121645;-0,0673344414195833;-2,2900000000000000;2,36979901240775e-02;-9,07056540469853e-04;0,003472577860566872;4,67687975106390e-03;1,80000000000000e-01;0,004829964263403319;3,20802173042800e-02;-7,81307363644856e-03;-9,78873936522806e-03;1,43000000000000e+00;0,014444629020865962;-1,58090207647267778;-1,05908976530265075;-0,880424501770342371;-9,88908765817536e-01;-1,06957421497912342
2008-01-01;0,672494956287828;-0,39676066747801803;-1,97762545971963e-02;0,148651370146060335;-1,97762545971963e-02;0,148651370146060335;1,035119580257466;795222105052,008;27,4018872900060;89,70;4,49647076906475;2,02;3851627,28200000;15,1640062876132;1;0;0;0;0;0;1,012774062573072;1211517267930,024;27,8228946304485;96,8010437709666;4,57265777698232;3,94;1,37590e+12;27,9501291783802;-12,7861228907669;-0,421007340442475;-0,0761870079175671;-1,9199999999999999;2,23455176843936e-02;9,05676030185987e-04;-0,013618881320830667;-8,85256649798372e-03;3,70000000000000e-01;-0,001352472439683838;3,89972563896972e-02;-1,59871975112367e-02;-1,04296091886331e-02;1,72000000000000e+00;0,008692062075329687;-1,26242495250082531;-0,97574780435203501;-0,780237540247362360;-8,98305416475475e-01;-0,97857518809495947
2008-02-01;0,659326168655634;-0,41653692207521431;-4,16471303651790e-02;0,181939220715888694;-4,16471303651790e-02;0,181939220715888694;1,035626761843346;781168517878,769;27,3840567354425;90,02;4,50003186786479;2,02;3801132,88300000;15,1508097073708;1;0;0;0;0;0;1,006423550149908;1214736784239,190;27,8255485307653;97,0821648616980;4,57555768038004;2,98;1,36590e+12;27,9428346679553;-12,7920249605844;-0,441491795322765;-0,0755258125152505;-0,9600000000000000;2,92032116934373e-02;-5,90206981749475e-03;-0,020484454880289604;6,61195402316572e-04;9,60000000000000e-01;0,006857694009043680;1,93376251348827e-02;-1,11720802539956e-02;-7,30438822822421e-03;2,66000000000000e+00;-0,003441991138255052;-1,30160252672399901;-0,84446939831061307;-0,727237664262720296;-7,86270410422664e-01;-0,82854554063796004
2008-03-01;0,632431065013914;-0,45818405244039329;1,73518004949376e-02;0,172403787278208764;1,73518004949376e-02;0,172403787278208764;1,023758852439714;781907216846,909;27,3850019219191;90,90;4,50976000118343;2,03;3852527,15300000;15,1642398943021;1;0;0;0;0;0;1,001975631095769;1231232947830,476;27,8390371798590;97,9236937385207;4,58418854005543;2,61;1,40110e+12;27,9682787583236;-12,8040388640215;-0,454035257939957;-0,0744285388719925;-0,5800000000000001;2,17832213439446e-02;-1,20139034370403e-02;-0,012543462617191636;1,09727364325796e-03;3,80000000000000e-01;-0,007419990349492700;1,35803211416476e-02;-7,60170319601272e-03;-3,77425294878009e-03;2,97000000000000e+00;0,017056458376238925;-1,22490856703253237;-0,76380661380485881;-0,690020799025861220;-7,13195302437033e-01;-0,73712775559720800
2008-04-01;0,643500643500644;-0,44083225194545567;2,06132513081864e-03;0,157534777811498772;2,06132513081864e-03;0,157534777811498772;1,041923446943365;813466380879,869;27,4245704362363;91,19;4,51294524194557;2,06;3837532,55700000;15,1603401547504;1;0;0;0;0;0;1,000179766584882;1227560264534,606;27,8360497907538;98,5175792401476;4,59023500169739;2,28;1,40660e+12;27,9721965608203;-12,8118564060699;-0,411479354517507;-0,0772897597518156;-0,2199999999999998;4,17436803584830e-02;-7,81754204845697e-03;0,042555903422449859;-2,86122087982310e-03;3,60000000000000e-01;0,019960459014538356;1,05608502651116e-02;1,57199879090832e-02;-6,52180940492997e-03;3,28000000000000e+00;0,048179273761587593;-1,42490772710664260;-1,02313788526951455;-0,764132136234127346;-9,02181057817950e-01;-0,99365917508568480
2008-05-01;0,644828475625484;-0,43877092681463703;-1,63728395240746e-02;0,095323076456998779;-1,63728395240746e-02;0,095323076456998779;1,020409832855931;814604304618,596;27,4259683164809;91,76;4,51917647282112;2,08;3868021,89800000;15,1682537968630;1;0;0;0;0;0;0,978089837250133;1227692752744,987;27,8361577130002;99,3471845470534;4,59862062986506;1,98;1,39650e+12;27,9649902223316;-12,7967364254687;-0,410189396519282;-0,0794441570439419;0,1000000000000001;4,23199956057978e-02;1,51199806012681e-02;0,001289957998224622;-2,15439729212630e-03;3,20000000000000e-01;0,000576315247314829;1,50558747401366e-02;4,57213201657680e-03;-4,95924645286383e-03;3,57000000000000e+00;0,019337404811189618;-1,31717141795693848;-1,04575966677310683;-0,769667905944400488;-9,17417107052163e-01;-1,01126671009409330
2008-06-01;0,634356762243085;-0,45514376633871167;9,75306535822779e-03;0,109145617064094813;9,75306535822779e-03;0,109145617064094813;1,028467039244373;815826254040,533;27,4274672452691;92,11;4,52298351500014;2,06;3914924,93200000;15,1803067127660;1;0;0;0;0;0;0,980568760865352;1260581982720,059;27,8625946213008;100,3483058212244;4,60864719240152;2,00;1,40730e+12;27,9726940909489;-12,7923873781829;-0,435127376031708;-0,0856636774013770;0,0600000000000001;4,78982783790213e-02;4,34904728572150e-03;-0,024937979512426267;-6,21952035743512e-03;-4,00000000000000e-02;0,005578282773223475;-9,44806601949821e-03;1,40139063409350e-02;-1,02588699612864e-02;3,53000000000000e+00;0,036479136124586531;-1,28748913327750625;-0,89524683482931089;-0,665772955542091149;-7,85401874466415e-01;-0,85896233975814640
2008-07-01;0,640573954263020;-0,44539070098048389;5,77501777848715e-02;0,099109586225767210;5,77501777848715e-02;0,099109586225767210;1,022082898572866;796450947208,199;27,4034313789741;91,97;4,52146243691461;2,14;3839031,28600000;15,1607306234678;1;0;0;0;0;0;0,992014932295431;1209046731575,034;27,8208533398953;100,8752358917798;4,61388446504368;2,01;1,41770e+12;27,9800569560700;-12,8193263326022;-0,417421960921217;-0,0924220281290777;0,1300000000000003;3,00679662774351e-02;-2,69389544192240e-02;0,017705415110491174;-6,75835072770070e-03;7,00000000000003e-02;-0,017830312101586143;-3,45163218175202e-02;-8,43212180740238e-04;-1,47857532698055e-02;3,57000000000000e+00;0,008890380570932055;-0,71911795820457780;-0,97904263022790838;-0,624638689092851696;-8,23793564207203e-01;-0,94299280650117723
2008-08-01;0,678656260604004;-0,38764052319561237;2,97563107168951e-02;0,031926040352004470;2,97563107168951e-02;0,031926040352004470;1,016552995754466;797110064136,655;27,4042586042404;91,84;4,52004793257126;2,17;3790297,69700000;15,1479551219950;1;0;0;0;0;0;0,980496573141817;1249543414372,542;27,8537993320140;100,4725861076652;4,60988491524114;2,00;1,40130e+12;27,9684214931226;-12,8204663711276;-0,449540727773570;-0,0898369826698859;0,1699999999999999;3,60564226126491e-02;-1,14003852543476e-03;-0,032118766852352820;2,58504545919180e-03;3,99999999999996e-02;0,005988456335213943;-1,10297433781081e-02;3,53594031592408e-03;-1,47148732280842e-02;3,30000000000000e+00;-0,010542283090985261;-0,77030640935376637;-0,75710447874818954;-0,562254223882335924;-6,68063103578148e-01;-0,72436062662763590
2008-09-01;0,699154023631406;-0,35788421247871732;1,14389164916610e-01;-0,023493100100356989;1,14389164916610e-01;-0,023493100100356989;1,012866848514751;809014115727,243;27,4190822022176;92,01;4,52189726679427;2,20;3877016,54300000;15,1705764836030;1;0;0;0;0;0;0,957021326958492;1239591854051,974;27,8458032914057;100,3336306582498;4,60850093944764;1,81;1,44150e+12;27,9967053540249;-12,8261288704219;-0,426721089188039;-0,0866036726533652;0,3900000000000001;5,58455215562587e-02;-5,66249929431528e-03;0,022819638585531266;3,23331001652072e-03;2,20000000000000e-01;0,019789098943609584;-4,81366940358665e-02;2,91700592753692e-02;-1,24534251564397e-02;3,42000000000000e+00;0,034688951127563317;-1,13755617078770466;-0,88915413099653062;-0,636277406433090387;-7,78508216072946e-01;-0,85631320835772162
2008-10-01;0,783883358156306;-0,24349504756210738;2,35441954624305e-03;-0,148547040213916348;2,35441954624305e-03;-0,148547040213916348;1,002268290022872;830612479135,972;27,4454291922729;92,04;4,52222326516716;2,20;3944466,73100000;15,1878243272061;1;0;0;0;0;0;0,965385908482209;1257919461844,458;27,8604802513660;99,3201272153190;4,59834824150220;0,97;1,46260e+12;28,0112367897833;-12,8234124625771;-0,415051059093127;-0,0761249763350396;1,2300000000000002;3,68823815406628e-02;2,71640784479388e-03;0,011670030094911965;1,04786963183257e-02;8,40000000000000e-01;-0,018963140015595847;-2,74854213829183e-02;2,64724946256933e-03;-4,66956384171180e-03;4,02000000000000e+00;-0,006998567768352282;-0,68316872116906158;-0,93528317403326566;-0,747134279233209631;-8,52573562576517e-01;-0,89929399431049239
