date;jp_exchange;jp_et;jp_et_dif_h1;jp_et_dif_h12;jp_et_ecm_h1;jp_et_ecm_h12;jp_gap;jp_gdp;jp_gdp_log;jp_inflation;jp_inflation_log;jp_interest;jp_m1;jp_m1_log;us_exchange;us_et;us_et_dif_h1;us_et_dif_h12;us_et_ecm_h1;us_et_ecm_h12;us_gap;us_gdp;us_gdp_log;us_inflation;us_inflation_log;us_interest;us_m1;us_m1_log;jp_m_hat;jp_y_hat;jp_r_hat;jp_i_hat;jp_ygap_hat;jp_m_hat_dif_h1;jp_y_hat_dif_h1;jp_r_hat_dif_h1;jp_i_hat_dif_h1;jp_ygap_hat_dif_h1;jp_m_hat_dif_h12;jp_y_hat_dif_h12;jp_r_hat_dif_h12;jp_i_hat_dif_h12;jp_ygap_hat_dif_h12;jp_coint_taylor;jp_coint_monetary_standard;jp_coint_monetary_sticky;jp_coint_monetary_sticky_uip;jp_coint_monetary_flexible_uip
2012-05-01;78,80;4,36691299686383;6,32513177696925e-03;0,248504505575807499;6,32513177696925e-03;0,248504505575807499;0,970150490082893;40984481434734,8;31,3442146093912;94,9000000000000;4,55282370561588;0,08400;536640400000000;33,9163493399418;1;0;0;0;0;0;0,978218179762845;1340625170473,397;27,9241571662224;105,3928930937307;4,65769520588068;0,16;2,24840e+12;28,4412399680743;5,47510937186744;3,42005744316878;-0,104871500264794193;-0,07600000000000000;-8,06768967995175e-03;3,74497227385717e-03;-1,13873765634658e-02;-1,98206774908272e-03;-1,10000000000000e-02;0,012271365590766026;-1,21497002140210e-01;-0,015963000480422096;-0,014789237463412874;-0,05500000000000001;-1,32414435534245e-04;0,50866079851833135;-0,86292522379803738;-1,13922855622399610;-0,182899408102827982;-0,7170289264501120
2012-06-01;79,30;4,37323812864080;-1,46080717733170e-02;0,213156902020954497;-1,46080717733170e-02;0,213156902020954497;0,959736246745765;41254451338704,3;31,3507801341286;94,4000000000000;4,54754107315146;0,07600;535067100000000;33,9134132755208;1;0;0;0;0;0;0,985572636258992;1373840827528,054;27,9486314569686;105,2383452836548;4,65622773278408;0,16;2,27100e+12;28,4512413790520;5,46217189646883;3,40214867715997;-0,108686659632627247;-0,08400000000000001;-2,58363895132268e-02;-1,29374753986014e-02;-1,79087660088086e-02;-3,81515936783305e-03;-8,00000000000001e-03;-0,017768699833275003;-1,17924001237935e-01;-0,034840954066901020;-0,018619413648748306;-0,06300000000000001;-1,75115465172391e-02;1,12442194961128039;-0,82439299237934927;-0,92425122751892475;-0,007942722972560006;-0,6772434061681575
2012-07-01;78,15;4,35863005686749;3,83142231155631e-03;0,227561162522802896;3,83142231155631e-03;0,227561162522802896;0,955245691478193;40681466430661,3;31,3367937344106;94,1000000000000;4,54435804659133;0,08400;535200600000000;33,9136627458182;1;0;0;0;0;0;0,982077508958241;1330436790307,137;27,9165284180110;105,0668293163896;4,65459661737650;0,16;2,31460e+12;28,4702580023604;5,44340474345778;3,42026531639958;-0,110238570785165635;-0,07600000000000000;-2,68318174800475e-02;-1,87671530110514e-02;1,81166392396008e-02;-1,55191115253839e-03;8,00000000000001e-03;-0,000995427966820728;-1,18969150997806e-01;-0,038231589694841972;-0,019285671441237717;-0,07899999999999999;-3,58631960825553e-02;1,15286131262808733;-0,84147801403079736;-1,31378946786549999;-0,420581771080996258;-0,6938638944550196
2012-08-01;78,45;4,36246147917904;-1,12807246762614e-02;0,225867689613022726;-1,12807246762614e-02;0,225867689613022726;0,953249931808367;40088101240314,5;31,3221006790347;94,3000000000000;4,54648118963941;0,08600;533794700000000;33,9110324240374;1;0;0;0;0;0;0,981766892642738;1371936397295,349;27,9472442865012;105,6515428411574;4,66014634727922;0,13;2,33460e+12;28,4788616861650;5,43217073787242;3,37485639253341;-0,113665157639807113;-0,04400000000000001;-2,85169608343711e-02;-1,12340055853650e-02;-4,54089238661659e-02;-3,42658685464148e-03;3,20000000000000e-02;-0,001685143354323571;-7,18469537098159e-02;-0,049995309224364348;-0,021014988700574833;-0,02500000000000001;-4,57937677092686e-02;1,23114148347066954;-0,79882559986824819;-0,62607576460930769;0,264148481338067675;-0,6427066029805191
2012-09-01;77,57;4,35118075450278;2,63357246932152e-02;0,231232444362694523;2,63357246932152e-02;0,231232444362694523;0,945441380611068;41244332329024,2;31,3505348211850;94,4000000000000;4,54754107315146;0,08500;534970600000000;33,9132329080435;1;0;0;0;0;0;0,980211513846165;1383972812397,405;27,9559793287095;106,1229824517153;4,66459863339511;0,14;2,35800e+12;28,4888349180437;5,42439798999981;3,39455549247545;-0,117057560243657655;-0,05500000000000001;-3,47701332350966e-02;-7,77274787260751e-03;1,96990999420379e-02;-3,39240260385054e-03;-1,10000000000000e-02;-0,006253172400725537;-8,11153727229943e-02;-0,054157761938977700;-0,022890080886604380;-0,05500000000000001;-4,73031009505837e-02;1,44275623373732587;-0,82303559806328308;-1,08725754974982669;-0,214965644138264078;-0,6678273996767454
2012-10-01;79,64;4,37751647919600;3,46755698096120e-02;0,209489736164424123;3,46755698096120e-02;0,209489736164424123;0,965132501304230;42923631984621,3;31,3904436523061;94,4000000000000;4,54754107315146;0,08500;535464400000000;33,9141555236812;1;0;0;0;0;0;0,968186067307650;1391961477394,518;27,9617350031723;106,0817085558493;4,66420963260356;0,16;2,41620e+12;28,5132171740319;5,40093834964928;3,42870864913378;-0,116668559452105747;-0,07500000000000000;-3,05356600341955e-03;-2,34596403505272e-02;3,41531566583306e-02;3,89000791551908e-04;-2,00000000000000e-02;0,031716567231677040;-9,49130888331169e-02;-0,036189271297629944;-0,025621302057047934;-0,08599999999999999;-6,91061085035882e-03;0,39316197442252876;-0,74841192461746930;-1,58533551919926197;-0,858857145396778598;-0,6098566949448431
2012-11-01;82,45;4,41219204900561;4,85302326166108e-02;0,206585140388700239;4,85302326166108e-02;0,206585140388700239;0,961377427686338;43457231180333,4;31,4027983791169;94,1000000000000;4,54435804659133;0,08600;535475000000000;33,9141753193858;1;0;0;0;0;0;0,975753683964804;1389382203259,295;27,9598803061835;105,5790842239705;4,65946028559360;0,16;2,41520e+12;28,5128032153390;5,40137210404671;3,44291807293338;-0,115102239002268902;-0,07400000000000001;-1,43762562784659e-02;4,33754397430874e-04;1,42094237996027e-02;1,56632044983684e-03;9,99999999999987e-04;-0,011322690275046399;-7,84527521241571e-02;-0,043976417247876043;-0,018549671257071410;-0,07100000000000001;-2,09118231296629e-02;0,79733885997010578;-0,67661732241906392;-1,69065360149588528;-1,060216533223987678;-0,5521962274259961
2012-12-01;86,55;4,46072228162222;5,09061599575089e-02;0,196091137517711012;5,09061599575089e-02;0,196091137517711012;0,965033567094131;43063536835045,3;31,3936977418592;94,1000000000000;4,54435804659133;0,08200;545669100000000;33,9330338639985;1;0;0;0;0;0;0,980524007065802;1378857319346,277;27,9522762426327;105,2947529413383;4,65676358828147;0,16;2,50970e+12;28,5511843400166;5,38184952398196;3,44142149922650;-0,112405541690138833;-0,07800000000000001;-1,54904399716709e-02;-1,95225800647520e-02;-1,49657370687706e-03;2,69669731213007e-03;-4,00000000000000e-03;-0,001114183693204929;-9,51495691321966e-02;-0,047929122369531285;-0,019383545241814737;-0,08600000000000001;-6,85964010975992e-03;0,86468627535528264;-0,54127840668669014;-1,45714216924809215;-0,979625942974647224;-0,4327824603748004
2013-01-01;91,07;4,51162844157973;1,53639633443401e-02;0,121351445047631401;1,53639633443401e-02;0,121351445047631401;0,975316679461771;41414699109450,9;31,3546569846971;94,2000000000000;4,54542018158232;0,08300;546731200000000;33,9349783898920;1;0;0;0;0;0;0,983152084984445;1348517496474,953;27,9300269542103;105,6061415557048;4,65971652825246;0,14;2,48130e+12;28,5398037323124;5,39517465757958;3,42463003048681;-0,114296346670140991;-0,05700000000000001;-7,83540552267437e-03;1,33251335976148e-02;-1,67914687396937e-02;-1,89080498000216e-03;2,10000000000000e-02;0,007655034448996512;-8,11494903794525e-02;-0,036782156670280841;-0,019002456191155481;-0,05700000000000001;3,10559925921994e-04;0,66060384539666395;-0,43566812048552683;-1,09078792672656122;-0,709295451823738210;-0,3393239118565406
2013-02-01;92,48;4,52699240492407;1,78968501790937e-02;0,096017699192354478;1,78968501790937e-02;0,096017699192354478;0,977652228603572;41168786362351,5;31,3487014725863;94,0000000000000;4,54329478227000;0,08000;544460400000000;33,9308163283841;1;0;0;0;0;0;0,990441690474965;1355737972528,332;27,9353670511758;106,4710589735182;4,66787320149212;0,15;2,45570e+12;28,5294329689154;5,40138335946867;3,41333442141054;-0,124578419222114434;-0,06999999999999999;-1,27894618713930e-02;6,20870188909350e-03;-1,12956090762708e-02;-1,02820725519734e-02;-1,30000000000000e-02;-0,004954056348718594;-7,46980307156697e-02;-0,041508635682330208;-0,027005385613587229;-0,05499999999999999;4,64138833525773e-03;0,87623957856103818;-0,40387133362419408;-1,15035503279077433;-0,824417720429969414;-0,3101073515612436
2013-03-01;94,15;4,54488925510316;4,82083496506611e-02;0,088382360995804987;4,82083496506611e-02;0,088382360995804987;1,013078220229341;41931114528197,7;31,3670492574448;94,2000000000000;4,54542018158232;0,08000;552068300000000;33,9446928864355;1;0;0;0;0;0;0,981085488321920;1370077530996,414;27,9458884461355;106,7494284711920;4,67048429819456;0,14;2,49720e+12;28,5461912201340;5,39850166630154;3,42116081130926;-0,125064116612243481;-0,06000000000000001;3,19927319074217e-02;-2,88169316712938e-03;7,82638989872098e-03;-4,85697390129047e-04;9,99999999999998e-03;0,044782193778814650;-6,64316795027986e-02;-0,032261130621627387;-0,024140187214825914;-0,01400000000000001;4,97020781637607e-02;-0,61134197449013516;-0,36308357165337857;-1,24953373436027593;-0,984852137462209454;-0,2766653193555174
2013-04-01;98,80;4,59309760475382;2,23198976858185e-02;0,037545377207299779;2,23198976858185e-02;0,037545377207299779;1,021327557288280;41671565821202,5;31,3608401373596;94,5000000000000;4,54859983449970;0,07000;560848500000000;33,9604719315043;1;0;0;0;0;0;0,982938087191417;1376277827899,693;27,9504037448695;106,6384475511968;4,66944411791749;0,15;2,54230e+12;28,5640902990415;5,39638163246278;3,41043639249017;-0,120844283417797627;-0,07999999999999999;3,83894700968626e-02;-2,12003383876080e-03;-1,07244188190911e-02;4,21983319444585e-03;-2,00000000000000e-02;0,006396738189440865;-7,49827671307983e-02;-0,021008427242080074;-0,017954850902086150;-0,01499999999999997;5,87285253675803e-02;-0,80536196737415089;-0,24658557177186152;-0,81833019003010932;-0,656119916870206321;-0,1737843923557145
2013-05-01;101,03;4,61541750243964;-2,90224717778838e-02;0,008770689384212105;-2,90224717778838e-02;0,008770689384212105;1,016786641013455;41755392121802,2;31,3628497115039;94,6000000000000;4,54965747605783;0,07000;560353900000000;33,9595896643381;1;0;0;0;0;0;0,974881329647152;1386002054360,511;27,9574444989178;106,8283074721802;4,67122294264386;0,11;2,51850e+12;28,5546846021321;5,40490506220600;3,40540521258620;-0,121565466586030624;-0,03999999999999999;4,19053113663032e-02;8,52342974322085e-03;-5,03117990397328e-03;-7,21183168232997e-04;4,00000000000000e-02;0,003515841269440600;-7,02043096614346e-02;-0,014652230582587578;-0,016693966321236431;0,03600000000000000;4,99730010462549e-02;-0,89522856552061336;-0,20469900046687178;-0,69465223839739709;-0,571064488083574684;-0,1371807100909282
2013-06-01;98,14;4,58639503066176;-2,03811271468624e-04;0,031691380592880236;-2,03811271468624e-04;0,031691380592880236;0,997195126454624;41818842056995,2;31,3643681208081;94,6000000000000;4,54965747605783;0,07000;562712600000000;33,9637901341555;1;0;0;0;0;0;0,982060181596183;1421964117739,235;27,9830602133339;107,0846642253922;4,67361977602806;0,09;2,52350e+12;28,5566679427267;5,40712219142874;3,38130790747427;-0,123962299970227896;-0,01999999999999999;1,51349448584409e-02;2,21712922273554e-03;-2,40973051119227e-02;-2,39683338419727e-03;2,00000000000000e-02;-0,026770366507862242;-5,50497050400978e-02;-0,020840769685701588;-0,015275640337600649;0,06400000000000002;4,09713343716677e-02;-0,00673498452145078;-0,26277303870666435;-0,42972575152676928;-0,213296435183184335;-0,1804647604543234
2013-07-01;98,12;4,58619121939029;2,13794940177614e-03;0,046399562173794706;2,13794940177614e-03;0,046399562173794706;1,008453766051580;41851637264427,4;31,3651520343073;94,8000000000000;4,55176940926098;0,07000;563316700000000;33,9648631081144;1;0;0;0;0;0;0,975294685833696;1376049626971,212;27,9502379209021;107,1268553189440;4,67401369596465;0,09;2,54370e+12;28,5646408299245;5,40022227818994;3,41491411340519;-0,122244286703669047;-0,01999999999999999;3,31590802178835e-02;-6,89991323879369e-03;3,36062059309121e-02;1,71801326655885e-03;0,00000000000000e+00;0,018024135359442583;-4,31824652678401e-02;-0,005351202994390292;-0,012005715918503412;0,05600000000000001;5,99908976979310e-02;-0,61952111024203060;-0,26904616484244459;-0,95322039594577157;-0,775255310665241559;-0,1939596228453283
2013-08-01;98,33;4,58832916879206;-5,91596992658960e-03;0,053269373809578191;-5,91596992658960e-03;0,053269373809578191;0,994136988353859;41110016906788,8;31,3472729280956;95,1000000000000;4,55492896955134;0,07000;561522100000000;33,9616722481927;1;0;0;0;0;0;0,990942540064961;1433771497144,095;27,9913294989265;107,2557215938144;4,67521590457924;0,08;2,53740e+12;28,5621610506529;5,39951119753980;3,35594342916910;-0,120286935027891673;-0,01000000000000000;3,19444828889770e-03;-7,11080650145135e-04;-5,89706842360833e-02;1,95735167577737e-03;1,00000000000000e-02;-0,029964631928985797;-3,26595403326202e-02;-0,018912963364307700;-0,006621777388084560;0,03400000000000002;3,17114091232688e-02;0,38448678833794375;-0,23771701831681905;0,11286627822471906;0,346759295829851655;-0,1507476263532860
2013-09-01;97,75;4,58241319886548;4,59301649494481e-03;0,112323430481659159;4,59301649494481e-03;0,112323430481659159;0,998614191537198;42647545828783,8;31,3839908460954;95,4000000000000;4,55807857845424;0,07000;562454600000000;33,9633315356387;1;0;0;0;0;0;0,991075320355736;1449582875884,715;28,0022969591719;107,3804604790982;4,67637823329868;0,08;2,55580e+12;28,5693864021210;5,39394513351768;3,38169388692344;-0,118299654844436830;-0,01000000000000000;7,53887118146135e-03;-5,56606402211912e-03;2,57504577543415e-02;1,98728018345484e-03;0,00000000000000e+00;0,004344422892563649;-3,04528564821318e-02;-0,012861605552004107;-0,001242094600779176;0,04500000000000001;4,23090044165579e-02;0,22599199877916354;-0,25521015308440909;-0,28449189818745230;-0,063216876654393031;-0,1719280015079527
2013-10-01;98,20;4,58700621536042;3,17709740338881e-02;0,118642589193890480;3,17709740338881e-02;0,118642589193890480;1,003518790074405;44256205706230,8;31,4210167194982;95,5000000000000;4,55912624748668;0,07000;564950500000000;33,9677592326175;1;0;0;0;0;0;0,991607074705548;1469952552769,072;28,0162512391704;107,1039253767963;4,67379962829276;0,09;2,61840e+12;28,5935845601334;5,37417467248411;3,40476548032779;-0,114673380806071812;-0,01999999999999999;1,19117153688564e-02;-1,97704610335734e-02;2,30715934043424e-02;3,62627403836502e-03;-1,00000000000000e-02;0,004372844187395031;-2,67636771651780e-02;-0,023943168805992343;0,001995178646033935;0,05500000000000001;1,49652813722759e-02;0,06747227633336678;-0,22969573913693186;-0,56006190523499655;-0,398356538194425625;-0,1534738381938554
2013-11-01;101,37;4,61877718939431;3,80362297456216e-02;0,153685514367977838;3,80362297456216e-02;0,153685514367977838;1,003030631834920;44667271410320,5;31,4302621661567;95,5000000000000;4,55912624748668;0,07000;566412100000000;33,9703430210742;1;0;0;0;0;0;0,994950063522794;1459613722425,991;28,0091929429622;106,8851737287067;4,67175511550960;0,08;2,60720e+12;28,5892979644698;5,38104505660446;3,42106922319455;-0,112628868022914830;-0,01000000000000000;8,08056831212567e-03;6,87038412035079e-03;1,63037428667607e-02;2,04451278315698e-03;1,00000000000000e-02;-0,003831147056730710;-2,03270474422581e-02;-0,021848849738834275;0,002473370979354073;0,06400000000000002;2,24568245905916e-02;0,21704297432962952;-0,17356607892596951;-0,69592541754802029;-0,609985782896295348;-0,1106668014553203
2013-12-01;105,30;4,65681341913993;-2,38335325125707e-02;0,135997485119716544;-2,38335325125707e-02;0,135997485119716544;0,998291893305853;44407522883448,7;31,4244300053263;95,6000000000000;4,56017282005736;0,07000;576935300000000;33,9887512444336;1;0;0;0;0;0;0,983359847683275;1433137724804,825;27,9908873695805;106,8760017518476;4,67166930032970;0,09;2,71570e+12;28,6300708629705;5,35868038146318;3,43354263574573;-0,111496480272343490;-0,01999999999999999;1,49320456225783e-02;-2,23646751412794e-02;1,24734125511843e-02;1,13238775057134e-03;-1,00000000000000e-02;0,006851477310452658;-2,31691425187854e-02;-0,007878863480772935;0,000909061417795343;0,05800000000000002;3,04224855942492e-02;0,01249262594666196;-0,06443631400087847;-0,77249404130882804;-0,837182317735206016;-0,0172020176607756
2014-01-01;102,82;4,63297988662736;-9,96978251093683e-03;0,139567408768864532;-9,96978251093683e-03;0,139567408768864532;1,000992197631849;42850984048397,7;31,3887497256654;95,5000000000000;4,55912624748668;0,07000;578901500000000;33,9921534581312;1;0;0;0;0;0;0,963122827098528;1388077826482,128;27,9589410473938;107,2736069486897;4,67538264499686;0,07;2,70170e+12;28,6249023204349;5,36725113769635;3,42980867827163;-0,116256397510174025;0,00000000000000000;3,78693705333214e-02;8,57075623317627e-03;-3,73395747409688e-03;-4,75991723783054e-03;2,00000000000000e-02;0,022937324910743073;-2,79235198832239e-02;0,005178647784823909;-0,001960050840033034;0,05700000000000001;4,57047760559958e-02;-0,75762845887351959;-0,12767098137505467;-0,90855819802203241;-0,909137702289508853;-0,0714322425378815
2014-02-01;101,80;4,62301010411642;1,02615119825442e-02;0,158295879578537857;1,02615119825442e-02;0,158295879578537857;0,985792852039207;42413019966829,4;31,3784765057180;95,5000000000000;4,55912624748668;0,08000;573902200000000;33,9834801144560;1;0;0;0;0;0;0,965649963400116;1401004795818,206;27,9682108064169;107,6702949478458;4,67907373319274;0,07;2,70620e+12;28,6265665527760;5,35691356168002;3,41026569930116;-0,119947485706054735;0,01000000000000000;2,01428886390910e-02;-1,03375760163367e-02;-1,95429789704775e-02;-3,69108819588071e-03;1,00000000000000e-02;-0,017726481894230428;-4,44697977886541e-02;-0,003068722109382804;0,004630933516059699;0,07999999999999999;3,29323505104839e-02;-0,15425480103693953;-0,12862789614531778;-0,70588022880869983;-0,697256155312684589;-0,0652017568962409
2014-03-01;102,85;4,63327161609897;-2,62863413784409e-03;0,155136373467432698;-2,62863413784409e-03;0,155136373467432698;0,999730015336485;43227495984772,9;31,3974978898394;95,7000000000000;4,56121829845891;0,07000;579844200000000;33,9937805626944;1;0;0;0;0;0;0,979972862284821;1431175377699,193;27,9895171650376;108,3636963983940;4,68549312883880;0,08;2,77330e+12;28,6510590627906;5,34272149990381;3,40798072480177;-0,124274830379888179;-0,01000000000000000;1,97571530516640e-02;-1,41920617762104e-02;-2,28497449938914e-03;-4,32734467383344e-03;-2,00000000000000e-02;-0,000385735587426939;-5,57801663977351e-02;-0,013180086507492916;0,000789286232355302;0,05000000000000002;-1,22355788557577e-02;-0,12001086415382513;-0,08636723453650702;-0,76102371865060325;-0,821700782460673018;-0,0264666900764703
2014-04-01;102,58;4,63064298196112;-6,45479013726913e-03;0,144354363239235006;-6,45479013726913e-03;0,144354363239235006;1,007829816497484;42576712250315,3;31,3823285589397;97,7000000000000;4,58190155904874;0,06000;588809900000000;34,0091244970606;1;0;0;0;0;0;0,979888139693092;1434258633843,805;27,9916692001724;108,7209448970560;4,68878446091123;0,09;2,80960e+12;28,6640632403872;5,34506125667335;3,39065935876728;-0,106882901862491053;-0,03000000000000000;2,79416768043922e-02;2,33975676954756e-03;-1,73213660344835e-02;1,73919285173971e-02;-2,00000000000000e-02;0,008184523752728157;-5,13203757894267e-02;-0,019777033722885307;0,013961381555306573;0,04999999999999999;-1,04477932924704e-02;-0,46596095384715386;-0,08777729477983043;0,02109318640893498;0,054440294676049591;-0,0236081596014287
2014-05-01;101,92;4,62418819182385;-6,10178056921562e-03;0,194075209624946510;-6,10178056921562e-03;0,194075209624946510;1,013649337553274;42520053746317,3;31,3809969334259;98,1000000000000;4,58598736657132;0,07000;586959700000000;34,0059772792261;1;0;0;0;0;0;0,982462761264555;1451836962202,394;28,0038507410421;109,1006647390229;4,69227098575376;0,09;2,78220e+12;28,6542630975719;5,35171418165419;3,37714619238375;-0,106283619182444333;-0,01999999999999999;3,11865762887191e-02;6,65292498083758e-03;-1,35131663835359e-02;5,99282680046720e-04;1,00000000000000e-02;0,003244899484326935;-5,31908805518100e-02;-0,028259020202447971;0,015281847403586291;0,02000000000000000;-1,07187350775840e-02;-0,58099362516679387;-0,10498386657700887;0,25042056667052176;0,328782223537590568;-0,0355461959515912
2014-06-01;101,30;4,61808641125464;1,45043703094458e-02;0,189616372143539103;1,45043703094458e-02;0,189616372143539103;1,011752614291959;42692334003367,4;31,3850404885083;98,0000000000000;4,58496747867057;0,07000;586852500000000;34,0057946264980;1;0;0;0;0;0;0,989217916557487;1490732403953,247;28,0302886613940;109,3038240264520;4,69413138108880;0,10;2,82480e+12;28,6694586815606;5,33633594493739;3,35475182711438;-0,109163902418223380;-0,03000000000000000;2,25346977344714e-02;-1,53782367167992e-02;-2,23943652693670e-02;-2,88028323577905e-03;-1,00000000000000e-02;-0,008651878554247761;-7,07862464913447e-02;-0,026556080359892320;0,014798397552004516;-0,01000000000000001;7,39975287603045e-03;-0,28610539231894966;-0,08954012471011942;0,53558274295343178;0,608863384443564915;-0,0140016044310080
2014-07-01;102,78;4,63259078156408;9,00776103755963e-03;0,187448819285972235;9,00776103755963e-03;0,187448819285972235;1,015876953311386;42269581712599,7;31,3750888348491;98,1000000000000;4,58598736657132;0,07000;585952400000000;34,0042596735374;1;0;0;0;0;0;0,990638463410499;1452149564840,901;28,0040660331152;109,2611743340571;4,69374111097916;0,09;2,84120e+12;28,6752476140701;5,32901205946732;3,37102280173393;-0,107753744407843577;-0,01999999999999999;2,52384899008874e-02;-7,32388547006835e-03;1,62709746195517e-02;1,41015801037980e-03;1,00000000000000e-02;0,002703792166416030;-7,12102187226193e-02;-0,043891311671252708;0,014490542295825470;0,00000000000000000;-7,92059031699610e-03;-0,36841329354324309;-0,05445191382629928;0,33788045560170299;0,348973438173980632;0,0129245811202386
2014-08-01;103,71;4,64159854260164;5,31380867454914e-02;0,155843531033570848;5,31380867454914e-02;0,155843531033570848;1,007284742278949;41314135164818,5;31,3522258131461;98,3000000000000;4,58802402715312;0,07000;585104500000000;34,0028115796862;1;0;0;0;0;0;0,994815968502135;1500978755941,021;28,0371385152092;109,0786519945610;4,69206919994871;0,09;2,79020e+12;28,6571343937804;5,34567718590574;3,31508729793688;-0,104045172795587781;-0,01999999999999999;1,24687737768141e-02;1,66651264384114e-02;-5,59355037970555e-02;3,70857161225580e-03;0,00000000000000e+00;-0,012769716124073294;-5,38340116340628e-02;-0,040856131232224868;0,016241762232303891;-0,01000000000000000;9,27432548791640e-03;0,05475086765969730;-0,03096753549322328;1,41836173856450976;1,506519608920748654;0,0457862184481496
2014-09-01;109,37;4,69473662934713;1,09121752071761e-02;0,092338359938569425;1,09121752071761e-02;0,092338359938569425;1,026314475390924;43195983122581,7;31,3967686235818;98,5000000000000;4,59005654817804;0,07000;586015400000000;34,0043671850237;1;0;0;0;0;0;0,993035450807494;1512355679217,746;28,0446896035997;109,1607411874500;4,69282148573510;0,09;2,83460e+12;28,6729219496792;5,33144523534451;3,35207901998209;-0,102764937557053848;-0,01999999999999999;3,32790245834301e-02;-1,42319505612214e-02;3,69917220452081e-02;1,28023523853393e-03;0,00000000000000e+00;0,020810250806616026;-6,24998981731650e-02;-0,029614866941358287;0,015534717287382982;-0,01000000000000000;2,57401534019688e-02;-0,60542258694780338;0,09138234109259968;0,96756131078373586;0,859951942866520658;0,1428178427435697
2014-10-01;110,57;4,70564880455431;6,68138992079754e-02;0,089066783317055531;6,68138992079754e-02;0,089066783317055531;1,025053193396034;44866594355866,5;31,4347146327877;98,2000000000000;4,58700621536042;0,06000;588998800000000;34,0094452622266;1;0;0;0;0;0;0,996907796528291;1525947884378,101;28,0536368964239;108,8864990793628;4,69030604685721;0,09;2,86500e+12;28,6835894660953;5,32585579613136;3,38107773636380;-0,103299831496793004;-0,03000000000000000;2,81453968677425e-02;-5,58943921315347e-03;2,89987163817109e-02;-5,34893939739156e-04;-1,00000000000000e-02;-0,005133627715687594;-4,83188763527451e-02;-0,023687743963989760;0,011373549309278808;-0,01000000000000001;1,62336814988862e-02;-0,42337433501663835;0,11061107601586687;0,48798098929650013;0,311671256743353331;0,1521061615133417
2014-11-01;118,21;4,77246270376229;2,03482004973603e-02;0,038094311950755966;2,03482004973603e-02;0,038094311950755966;1,024230846812508;45308039418637,3;31,4445056032816;97,9000000000000;4,58394654953646;0,06000;593695200000000;34,0173871722811;1;0;0;0;0;0;0,998330812548901;1523357093679,884;28,0519376296466;108,2985753626944;4,68489199937467;0,09;2,86110e+12;28,6822272821994;5,33515989008174;3,39256797363500;-0,100945449838200751;-0,03000000000000000;2,59000342636068e-02;9,30409395038367e-03;1,14902372712038e-02;2,35438165859225e-03;0,00000000000000e+00;-0,002245362604135770;-4,58851665227122e-02;-0,028501249559546693;0,011683418184714078;-0,02000000000000000;1,78194659514811e-02;-0,30068964598082942;0,24507871277965432;0,53594025624008867;0,204075658609793792;0,2629049580491549
2014-12-01;120,64;4,79281090425965;-2,02636088634227e-02;-0,001161151328936683;-2,02636088634227e-02;-0,001161151328936683;1,037627499194193;45576166225496,2;31,4504060253155;97,9000000000000;4,58394654953646;0,07000;603642500000000;34,0340032512116;1;0;0;0;0;0;0,986075606093056;1496262021941,660;28,0339911285009;107,6845115119774;4,67920576241824;0,12;2,99200e+12;28,7269631760408;5,30704007517086;3,41641489681467;-0,095259212881774857;-0,04999999999999999;5,15518931011371e-02;-2,81198149108874e-02;2,38469231796721e-02;5,68623695642589e-03;-2,00000000000000e-02;0,025651858837530295;-5,16403062923203e-02;-0,017127738931058900;0,016237267390568633;-0,03000000000000000;3,66198474785587e-02;-1,17112236597865582;0,31653945839432446;0,34858047700548933;-0,093195205284708912;0,3216818121412444
2015-01-01;118,22;4,77254729539622;8,75868829873649e-03;0,023243250200517984;8,75868829873649e-03;0,023243250200517984;1,043425076171346;44259237789689,1;31,4210852292032;97,8000000000000;4,58292457704077;0,07000;604246700000000;34,0350036741815;1;0;0;0;0;0;0,979304087755672;1458655876219,532;28,0085364948799;107,1777597905120;4,67448876247219;0,11;2,94110e+12;28,7098047769625;5,32519889721907;3,41254873432333;-0,091564185431417755;-0,03999999999999999;6,41209884156742e-02;1,81588220482176e-02;-3,86616249134164e-03;3,69502745035710e-03;1,00000000000000e-02;0,012569095314537093;-4,20522404772790e-02;-0,017259943948303658;0,024692212078756270;-0,03999999999999999;2,62516178823528e-02;-1,62288502432230142;0,24926018310446676;0,46348115229211279;0,128244931850101385;0,2624097337610207
2015-02-01;119,26;4,78130598369496;7,10200587143905e-03;-0,050384592401307771;7,10200587143905e-03;-0,050384592401307771;1,038965471557591;43973096749236,5;31,4145991253253;97,6000000000000;4,58087749341905;0,08000;601881200000000;34,0310811995701;1;0;0;0;0;0;0,976387369886729;1460940169647,876;28,0101012962144;107,6432376161115;4,67882240359395;0,11;2,97960e+12;28,7228101792485;5,30827102032161;3,40449782911090;-0,097944910174901700;-0,03000000000000000;6,25781016708614e-02;-1,69278768974621e-02;-8,05090521242846e-03;-6,38072474348395e-03;1,00000000000000e-02;-0,001542886744812733;-4,86425413584044e-02;-0,005767870190254598;0,022002575531153035;-0,03999999999999999;4,24352130317704e-02;-1,53806740047986867;0,29409657394130945;0,44452285914840539;0,035830031404316807;0,3057912999028615
